guid,vid,gid,rating,uid
1623,877,3125,5,10
1623,6296,8544,4,10
1623,1937,4185,5,10
1623,3068,5316,4,10
1623,3408,5656,5,10
1623,5430,7678,4,10
1623,2788,5036,5,10
1623,5893,8141,4,10
1623,6617,8865,3,10
1623,1216,3464,5,10
1623,2319,4567,4,10
1623,5261,7509,5,10
1623,3079,5327,5,10
1623,4827,7075,4,10
1623,2800,5048,5,10
1623,3036,5284,5,10
1623,3648,5896,4,10
1623,506,2754,3,10
1623,6162,8410,4,10
1623,1299,3547,5,10
1623,5195,7443,5,10
1623,6597,8845,4,10
1623,2140,4388,4,10
1623,4564,6812,4,10
1623,3109,5357,5,10
1623,4586,6834,4,10
1623,1152,3400,5,10
1623,5571,7819,3,10
1623,1305,3553,5,10
1623,5173,7421,4,10
1623,4768,7016,4,10
1623,1191,3439,5,10
1623,1455,3703,4,10
1623,2864,5112,4,10
1623,5355,7603,5,10
1623,5183,7431,4,10
1623,5974,8222,5,10
1623,1469,3717,3,10
1623,3610,5858,5,10
1623,5547,7795,4,10
1623,3002,5250,5,10
1623,5069,7317,4,10
1623,6140,8388,5,10
1623,1100,3348,4,10
1623,5604,7852,5,10
1623,5619,7867,5,10
1623,5553,7801,4,10
1623,6000,8248,5,10
1623,3635,5883,5,10
1623,2308,4556,5,10
1623,966,3214,4,10
1623,386,2634,4,10
1623,1320,3568,5,10
1623,5555,7803,3,10
1623,2808,5056,4,10
1623,152,2400,5,10
1623,1585,3833,5,10
1623,5949,8197,5,10
1623,4782,7030,4,10
1623,867,3115,5,10
1623,5554,7802,1,10
1623,5734,7982,4,10
1623,714,2962,5,10
1623,6579,8827,5,10
1623,5896,8144,5,10
1623,5938,8186,3,10
1623,5840,8088,4,10
1623,5947,8195,4,10
1623,6069,8317,4,10
1623,1418,3666,3,10
1623,6704,8952,4,10
1623,5556,7804,5,10
1623,420,2668,3,10
1623,3453,5701,4,10
1623,4235,6483,4,10
1623,5666,7914,3,10
1623,254,2502,5,10
1623,6103,8351,2,10
1623,5776,8024,3,10
1623,2739,4987,4,10
1623,3903,6151,4,10
1623,4065,6313,3,10
1623,6395,8643,5,10
1623,231,2479,1,10
1623,4539,6787,4,10
1623,6670,8918,4,10
1623,6155,8403,4,10
1623,614,2862,5,10
1623,2450,4698,5,10
1623,175,2423,2,10
1623,698,2946,4,10
1623,4500,6748,5,10
1623,111,2359,3,10
1623,5351,7599,4,10
1623,6425,8673,4,10
1623,229,2477,5,10
1623,6021,8269,5,10
1623,5633,7881,4,10
1623,5513,7761,4,10
1623,1470,3718,3,10
1623,5223,7471,3,10
1623,5576,7824,5,10
1623,5052,7300,4,10
1623,6139,8387,4,10
1623,5473,7721,4,10
1623,6072,8320,5,10
1623,5251,7499,4,10
1623,610,2858,4,10
1623,6244,8492,4,10
1623,5433,7681,4,10
1623,1986,4234,4,10
1623,5291,7539,4,10
1623,5999,8247,4,10
1623,840,3088,5,10
1623,19,2267,4,10
1623,5777,8025,4,10
1623,145,2393,1,10
1623,1989,4237,5,10
1623,22,2270,2,10
1623,3067,5315,4,10
1623,348,2596,4,10
1623,2839,5087,4,10
1623,4949,7197,5,10
1623,1996,4244,5,10
1623,2012,4260,4,10
1623,40,2288,5,10
1623,1245,3493,5,10
1623,532,2780,5,10
1623,3039,5287,4,10
1623,316,2564,4,10
1623,716,2964,4,10
1623,305,2553,4,10
1623,1120,3368,5,10
1623,939,3187,5,10
1623,1421,3669,3,10
1623,1338,3586,5,10
1623,206,2454,4,10
1623,5221,7469,5,10
1623,81,2329,5,10
1623,211,2459,5,10
1623,5956,8204,3,10
1623,3721,5969,5,10
1623,83,2331,5,10
1623,6013,8261,2,10
1623,2943,5191,4,10
1623,1196,3444,5,10
1623,1198,3446,5,10
1623,1197,3445,5,10
1623,5850,8098,5,10
1623,1195,3443,5,10
1623,1060,3308,4,10
1623,2666,4914,3,10
1623,1083,3331,4,10
1623,5192,7440,3,10
1623,4837,7085,5,10
1623,6297,8545,2,10
1623,4535,6783,5,10
1623,1265,3513,3,10
1623,4839,7087,5,10
1623,5089,7337,4,10
1623,3146,5394,3,10
1623,5387,7635,5,10
1623,2608,4856,3,10
1623,3529,5777,4,10
1623,5220,7468,3,10
1623,95,2343,5,10
1623,1496,3744,4,10
1623,6518,8766,5,10
1623,3268,5516,4,10
1623,5664,7912,4,10
1623,6232,8480,4,10
1623,6394,8642,4,10
1623,6479,8727,3,10
1623,2698,4946,5,10
1623,4198,6446,3,10
1623,2859,5107,4,10
1623,1288,3536,4,10
1623,876,3124,5,10
1623,1813,4061,5,10
1623,2852,5100,5,10
1623,6542,8790,5,10
1623,5648,7896,4,10
1623,1117,3365,5,10
1623,3450,5698,1,10
1623,5040,7288,4,10
1623,2175,4423,4,10
1623,2370,4618,4,10
1623,4725,6973,5,10
1623,5835,8083,4,10
1623,219,2467,5,10
1623,212,2460,5,10
1623,1280,3528,4,10
1623,1139,3387,5,10
1623,1290,3538,3,10
1623,2506,4754,3,10
1623,1526,3774,4,10
1623,407,2655,5,10
1623,1170,3418,4,10
1623,5063,7311,5,10
1623,3477,5725,5,10
1623,2738,4986,4,10
1623,999,3247,4,10
1623,1394,3642,4,10
1623,6200,8448,4,10
1623,49,2297,3,10
1623,1879,4127,5,10
1623,6301,8549,4,10
1623,233,2481,3,10
1623,3214,5462,4,10
1623,1926,4174,1,10
1623,130,2378,5,10
1623,5607,7855,5,10
1623,6591,8839,4,10
1623,592,2840,3,10
1623,2053,4301,3,10
1623,6163,8411,1,10
1623,1523,3771,4,10
1623,121,2369,5,10
1623,2459,4707,5,10
1623,6035,8283,4,10
1623,4848,7096,4,10
1623,5718,7966,4,10
1623,817,3065,5,10
1623,687,2935,4,10
1623,5966,8214,3,10
1623,471,2719,5,10
1623,929,3177,5,10
1623,6298,8546,4,10
1623,1459,3707,3,10
1623,1463,3711,4,10
1623,6649,8897,4,10
1623,5613,7861,5,10
1623,1673,3921,5,10
1623,6209,8457,4,10
1623,941,3189,4,10
1623,430,2678,5,10
1623,46,2294,5,10
1623,6128,8376,4,10
1623,5456,7704,3,10
1623,5271,7519,4,10
1623,6084,8332,5,10
1623,4895,7143,5,10
1623,2969,5217,5,10
1623,1014,3262,4,10
1623,1437,3685,4,10
1623,196,2444,5,10
1623,5895,8143,5,10
1623,5899,8147,3,10
1623,5466,7714,5,10
1623,4532,6780,5,10
1623,5844,8092,5,10
1623,7,2255,4,10
1623,238,2486,4,10
1623,717,2965,5,10
1623,5997,8245,4,10
1623,397,2645,5,10
1623,204,2452,4,10
1623,827,3075,5,10
1623,166,2414,5,10
1623,5391,7639,4,10
1623,868,3116,4,10
1623,4534,6782,4,10
1623,1814,4062,4,10
1623,6132,8380,4,10
1623,4757,7005,5,10
1623,865,3113,5,10
1623,2318,4566,5,10
1623,742,2990,5,10
1623,2191,4439,4,10
1623,3196,5444,4,10
1623,618,2866,4,10
1623,2115,4363,4,10
1623,2561,4809,4,10
1623,1362,3610,5,10
1623,1359,3607,5,10
1623,357,2605,4,10
1623,3193,5441,4,10
1623,3044,5292,5,10
1623,2919,5167,5,10
1623,2816,5064,4,10
1623,2837,5085,3,10
1623,5050,7298,3,10
1623,1623,3871,5,10
1623,2290,4538,5,10
1623,182,2430,5,10
1623,923,3171,4,10
1623,968,3216,5,10
1623,1482,3730,5,10
1623,5900,8148,4,10
1623,1480,3728,5,10
1623,5272,7520,3,10
1623,2410,4658,2,10
1623,4524,6772,5,10
1623,6527,8775,4,10
1623,2927,5175,3,10
1623,3194,5442,4,10
1623,5405,7653,4,10
1623,76,2324,4,10
1623,2905,5153,3,10
1623,2625,4873,5,10
1623,6300,8548,4,10
1623,3422,5670,4,10
1623,5903,8151,5,10
1623,5096,7344,4,10
1623,967,3215,5,10
1623,5989,8237,5,10
1623,6156,8404,4,10
1623,6543,8791,5,10
1623,5722,7970,4,10
1623,2712,4960,5,10
1623,2219,4467,5,10
1623,3656,5904,1,10
1623,3312,5560,5,10
1623,997,3245,3,10
1623,3173,5421,5,10
1623,2173,4421,5,10
1623,5913,8161,4,10
1623,3421,5669,5,10
1623,2628,4876,4,10
1623,2629,4877,3,10
1623,6627,8875,4,10
1623,5624,7872,4,10
1623,6265,8513,3,10
1623,6168,8416,4,10
1623,6083,8331,4,10
1623,5282,7530,4,10
1623,1241,3489,5,10
1623,1631,3879,4,10
1623,1886,4134,4,10
1623,4080,6328,5,10
1623,3288,5536,4,10
1623,3286,5534,5,10
1623,3289,5537,4,10
1623,3287,5535,5,10
1623,3285,5533,5,10
1623,2516,4764,4,10
1623,1125,3373,5,10
1623,969,3217,5,10
1623,2658,4906,3,10
1623,6675,8923,5,10
1623,2067,4315,4,10
1623,6170,8418,4,10
1623,6169,8417,4,10
1623,2984,5232,5,10
1623,2377,4625,3,10
1623,3735,5983,5,10
1623,630,2878,5,10
1623,1422,3670,3,10
1623,2075,4323,4,10
1623,1109,3357,5,10
1623,390,2638,4,10
1623,3557,5805,5,10
1623,2659,4907,5,10
1623,3466,5714,4,10
1623,6026,8274,5,10
1623,1481,3729,3,10
1623,1478,3726,3,10
1623,468,2716,5,10
1623,5859,8107,4,10
1623,1404,3652,1,10
1623,1298,3546,4,10
1623,4718,6966,4,10
1623,1475,3723,4,10
1623,1472,3720,3,10
1623,6438,8686,4,10
1623,1630,3878,4,10
1623,1798,4046,4,10
1623,1306,3554,5,10
1623,1471,3719,4,10
1623,1960,4208,4,10
1623,334,2582,4,10
1623,1495,3743,3,10
1623,5980,8228,4,10
1623,6098,8346,3,10
1623,758,3006,4,10
1623,1059,3307,4,10
1623,5070,7318,4,10
1623,5218,7466,4,10
1623,6274,8522,3,10
1623,6273,8521,3,10
1623,1477,3725,3,10
1623,2809,5057,4,10
1623,5201,7449,3,10
1623,2883,5131,4,10
1304,5540,7788,5,221
1304,4998,7246,5,221
1304,1684,3932,4,221
1304,5720,7968,4,221
1304,3552,5800,4,221
1304,2183,4431,2,221
1304,625,2873,5,221
1304,1040,3288,5,221
1304,2617,4865,4,221
1304,5872,8120,4,221
1304,2668,4916,4,221
1304,2555,4803,3,221
1304,277,2525,4,221
1304,134,2382,5,221
1304,6296,8544,5,221
1304,5315,7563,4,221
1304,779,3027,4,221
1304,3976,6224,5,221
1304,1440,3688,5,221
1304,4181,6429,4,221
1304,2667,4915,5,221
1304,1761,4009,3,221
1304,4251,6499,4,221
1304,3851,6099,5,221
1304,1299,3547,5,221
1304,3029,5277,4,221
1304,3109,5357,4,221
1304,215,2463,3,221
1304,3706,5954,3,221
1304,3825,6073,3,221
1304,6101,8349,4,221
1304,5111,7359,5,221
1304,3609,5857,4,221
1304,5284,7532,3,221
1304,460,2708,4,221
1304,4428,6676,4,221
1304,5547,7795,2,221
1304,4598,6846,2,221
1304,6140,8388,4,221
1304,406,2654,4,221
1304,6604,8852,5,221
1304,4390,6638,5,221
1304,4863,7111,5,221
1304,6091,8339,3,221
1304,4874,7122,1,221
1304,714,2962,4,221
1304,5896,8144,3,221
1304,3037,5285,3,221
1304,5437,7685,3,221
1304,5390,7638,3,221
1304,554,2802,3,221
1304,5551,7799,4,221
1304,4733,6981,3,221
1304,4429,6677,4,221
1304,5756,8004,5,221
1304,683,2931,4,221
1304,5678,7926,5,221
1304,3599,5847,5,221
1304,1611,3859,5,221
1304,4892,7140,4,221
1304,1541,3789,4,221
1304,532,2780,4,221
1304,1900,4148,4,221
1304,4965,7213,3,221
1304,6005,8253,3,221
1304,1496,3744,1,221
1304,2424,4672,2,221
1304,2033,4281,3,221
1304,2701,4949,4,221
1304,5842,8090,5,221
1304,6578,8826,4,221
1304,6074,8322,3,221
1304,2646,4894,4,221
1304,893,3141,4,221
1304,296,2544,2,221
1304,999,3247,3,221
1304,5809,8057,4,221
1304,136,2384,4,221
1304,6301,8549,3,221
1304,297,2545,3,221
1304,6205,8453,3,221
1304,14,2262,4,221
1304,4525,6773,3,221
1304,93,2341,3,221
1304,3203,5451,4,221
1304,6281,8529,4,221
1304,2138,4386,4,221
1304,6280,8528,4,221
1304,5516,7764,4,221
1304,1942,4190,4,221
1304,1459,3707,2,221
1304,682,2930,4,221
1304,1427,3675,5,221
1304,4799,7047,2,221
1304,5466,7714,5,221
1304,5247,7495,3,221
1304,5567,7815,4,221
1304,5514,7762,2,221
1304,4526,6774,2,221
1304,1482,3730,5,221
1304,6265,8513,3,221
1304,1474,3722,4,221
1304,5022,7270,4,221
1304,5161,7409,5,221
1304,5357,7605,5,221
1304,6575,8823,3,221
1304,6330,8578,4,221
1304,2742,4990,5,221
1304,272,2520,5,221
1304,6073,8321,5,221
1304,5471,7719,4,221
1088,5540,7788,5,537
1088,4256,6504,5,537
1088,515,2763,5,537
1088,2983,5231,3,537
1088,5249,7497,5,537
1088,1971,4219,5,537
1088,5195,7443,5,537
1088,5298,7546,5,537
1088,2215,4463,3,537
1088,902,3150,5,537
1088,3482,5730,5,537
1088,1744,3992,5,537
1088,1556,3804,5,537
1088,514,2762,4,537
1088,4919,7167,5,537
1088,5999,8247,4,537
1088,6436,8684,4,537
1088,2839,5087,3,537
1088,532,2780,5,537
1088,2261,4509,5,537
1088,211,2459,5,537
1088,6497,8745,5,537
1088,1398,3646,5,537
1088,5289,7537,5,537
1088,5957,8205,5,537
1088,3118,5366,5,537
1088,975,3223,4,537
1088,2292,4540,5,537
1088,2289,4537,5,537
1088,6652,8900,4,537
1088,2810,5058,2,537
1088,3374,5622,4,537
1088,803,3051,5,537
1088,4824,7072,5,537
1088,2305,4553,4,537
1088,2951,5199,5,537
1088,3227,5475,5,537
1088,5353,7601,5,537
1088,4200,6448,3,537
1088,4150,6398,5,537
1088,2462,4710,5,537
1088,5067,7315,5,537
1088,3407,5655,4,537
1088,3060,5308,5,537
1088,1087,3335,3,537
1088,5841,8089,5,537
1088,3254,5502,1,537
1088,4599,6847,5,537
1088,6385,8633,5,537
1946,5540,7788,4,452
1946,5317,7565,4,452
1946,5720,7968,5,452
1946,1363,3611,4,452
1946,5921,8169,4,452
1946,6317,8565,5,452
1946,5394,7642,4,452
1946,1029,3277,3,452
1946,1865,4113,4,452
1946,4827,7075,5,452
1946,314,2562,4,452
1946,2842,5090,4,452
1946,5355,7603,3,452
1946,5485,7733,4,452
1946,5226,7474,3,452
1946,5766,8014,4,452
1946,562,2810,3,452
1946,5106,7354,3,452
1946,276,2524,4,452
1946,2226,4474,3,452
1946,1470,3718,4,452
1946,5576,7824,3,452
1946,5052,7300,4,452
1946,6139,8387,3,452
1946,5589,7837,2,452
1946,5169,7417,3,452
1946,5091,7339,2,452
1946,1661,3909,4,452
1946,5614,7862,4,452
1946,6538,8786,4,452
1946,6535,8783,3,452
1946,4972,7220,3,452
1946,6174,8422,3,452
1946,6253,8501,4,452
1946,6708,8956,3,452
1946,355,2603,3,452
1946,6159,8407,4,452
1946,5423,7671,3,452
1946,5324,7572,3,452
1946,6325,8573,4,452
1946,5242,7490,4,452
1946,5143,7391,5,452
1946,5935,8183,4,452
1946,5958,8206,3,452
1946,6066,8314,4,452
1946,1942,4190,4,452
1946,5491,7739,3,452
1946,5222,7470,3,452
1946,6515,8763,4,452
1946,6128,8376,3,452
1946,1763,4011,4,452
1946,5826,8074,4,452
1946,6129,8377,4,452
1946,3127,5375,3,452
1946,5543,7791,5,452
1946,6484,8732,4,452
1946,271,2519,3,452
1946,5868,8116,4,452
1946,4808,7056,3,452
1090,5540,7788,1,184
1090,2461,4709,5,184
1090,1181,3429,1,184
1090,5196,7444,5,184
1090,1684,3932,5,184
1090,5190,7438,3,184
1090,5041,7289,3,184
1090,73,2321,4,184
1090,1793,4041,4,184
1090,5374,7622,3,184
1090,5967,8215,3,184
1090,2183,4431,3,184
1090,2910,5158,3,184
1090,2334,4582,3,184
1090,4827,7075,4,184
1090,4788,7036,4,184
1090,2182,4430,3,184
1090,2815,5063,4,184
1090,2181,4429,4,184
1090,844,3092,1,184
1090,6582,8830,4,184
1090,6408,8656,4,184
1090,6093,8341,3,184
1090,5298,7546,3,184
1090,5026,7274,5,184
1090,611,2859,4,184
1090,1257,3505,5,184
1090,2453,4701,4,184
1090,4991,7239,2,184
1090,3108,5356,2,184
1090,5465,7713,3,184
1090,3366,5614,3,184
1090,6196,8444,4,184
1090,1585,3833,4,184
1090,2706,4954,5,184
1090,2877,5125,4,184
1090,5566,7814,3,184
1090,845,3093,4,184
1090,5769,8017,4,184
1090,5707,7955,5,184
1090,456,2704,5,184
1090,1955,4203,4,184
1090,6636,8884,4,184
1090,1045,3293,3,184
1090,2272,4520,3,184
1090,2541,4789,3,184
1090,5453,7701,4,184
1090,5181,7429,4,184
1090,4834,7082,4,184
1090,276,2524,4,184
1090,6625,8873,5,184
1090,6344,8592,3,184
1090,4641,6889,3,184
1090,698,2946,3,184
1090,5130,7378,4,184
1090,6144,8392,4,184
1090,5433,7681,3,184
1090,5496,7744,3,184
1090,1951,4199,5,184
1090,4836,7084,3,184
1090,190,2438,4,184
1090,4625,6873,3,184
1090,2271,4519,3,184
1090,2269,4517,3,184
1090,713,2961,3,184
1090,767,3015,3,184
1090,833,3081,2,184
1090,4578,6826,2,184
1090,5728,7976,4,184
1090,2699,4947,4,184
1090,70,2318,3,184
1090,6669,8917,3,184
1090,6637,8885,4,184
1090,5880,8128,5,184
1090,5499,7747,5,184
1090,1379,3627,4,184
1090,6039,8287,4,184
1090,1356,3604,3,184
1090,4493,6741,3,184
1090,4749,6997,5,184
1090,6586,8834,4,184
1090,2675,4923,4,184
1090,926,3174,5,184
1090,6556,8804,4,184
1090,2502,4750,3,184
1090,1189,3437,5,184
1090,345,2593,4,184
1090,1248,3496,3,184
1090,1679,3927,3,184
1090,1980,4228,5,184
1090,1138,3386,5,184
1090,592,2840,4,184
1090,6365,8613,2,184
1090,1167,3415,3,184
1090,922,3170,4,184
1090,5320,7568,5,184
1090,5580,7828,3,184
1090,1903,4151,4,184
1090,4606,6854,3,184
1090,79,2327,3,184
1090,4545,6793,2,184
1090,817,3065,4,184
1090,5432,7680,4,184
1090,2020,4268,5,184
1090,2051,4299,3,184
1090,3159,5407,3,184
1090,103,2351,4,184
1090,5386,7634,4,184
1090,144,2392,5,184
1090,1231,3479,5,184
1090,5268,7516,5,184
1090,5008,7256,4,184
1090,5207,7455,4,184
1090,2691,4939,3,184
1090,6098,8346,4,184
1090,2448,4696,3,184
1090,4569,6817,3,184
1090,1842,4090,3,184
1090,4605,6853,3,184
1090,5348,7596,3,184
1090,5781,8029,4,184
1090,1161,3409,3,184
59,5540,7788,4,315
59,4307,6555,4,315
59,2080,4328,4,315
59,905,3153,3,315
59,3660,5908,4,315
59,2983,5231,4,315
59,3069,5317,3,315
59,6213,8461,3,315
59,6317,8565,5,315
59,674,2922,3,315
59,1029,3277,4,315
59,4561,6809,2,315
59,1833,4081,4,315
59,4970,7218,3,315
59,2395,4643,4,315
59,2099,4347,4,315
59,2576,4824,4,315
59,4827,7075,5,315
59,3263,5511,3,315
59,2221,4469,4,315
59,3754,6002,4,315
59,3132,5380,4,315
59,2453,4701,3,315
59,2548,4796,3,315
59,2864,5112,4,315
59,5355,7603,4,315
59,5547,7795,4,315
59,367,2615,4,315
59,2087,4335,4,315
59,4652,6900,4,315
59,2129,4377,3,315
59,5883,8131,4,315
59,2283,4531,4,315
59,5285,7533,3,315
59,4976,7224,3,315
59,2635,4883,3,315
59,2655,4903,4,315
59,2552,4800,4,315
59,5140,7388,3,315
59,2272,4520,5,315
59,2282,4530,4,315
59,1918,4166,3,315
59,1861,4109,3,315
59,4483,6731,4,315
59,1938,4186,4,315
59,1828,4076,4,315
59,3174,5422,4,315
59,27,2275,3,315
59,5169,7417,3,315
59,2641,4889,3,315
59,4771,7019,4,315
59,2839,5087,3,315
59,5380,7628,4,315
59,4542,6790,4,315
59,6465,8713,4,315
59,699,2947,4,315
59,5717,7965,4,315
59,5522,7770,4,315
59,1065,3313,3,315
59,3239,5487,4,315
59,5916,8164,4,315
59,512,2760,5,315
59,2284,4532,3,315
59,760,3008,4,315
59,21,2269,4,315
59,2654,4902,4,315
59,6602,8850,4,315
59,777,3025,4,315
59,972,3220,4,315
59,3097,5345,3,315
59,2796,5044,4,315
59,907,3155,3,315
59,1615,3863,3,315
59,4608,6856,3,315
59,550,2798,4,315
59,2858,5106,3,315
59,2256,4504,3,315
59,1467,3715,3,315
59,3697,5945,3,315
59,492,2740,3,315
59,4913,7161,3,315
2170,5540,7788,4,794
2170,106,2354,4,794
2170,2144,4392,5,794
2170,5967,8215,5,794
2170,589,2837,4,794
2170,1176,3424,4,794
2170,877,3125,5,794
2170,6093,8341,4,794
2170,5195,7443,5,794
2170,5447,7695,3,794
2170,5536,7784,5,794
2170,229,2477,4,794
2170,2618,4866,3,794
2170,190,2438,4,794
2170,602,2850,4,794
2170,2839,5087,2,794
2170,1645,3893,4,794
2170,4958,7206,5,794
2170,4578,6826,4,794
2170,712,2960,4,794
2170,184,2432,5,794
2170,1281,3529,4,794
2170,1634,3882,5,794
2170,5716,7964,2,794
2170,5815,8063,5,794
2170,6125,8373,5,794
2170,4656,6904,4,794
2170,892,3140,4,794
1441,5540,7788,4,46
1441,2461,4709,5,46
1441,2931,5179,5,46
1441,279,2527,4,46
1441,5800,8048,3,46
1441,2384,4632,5,46
1441,4307,6555,3,46
1441,4998,7246,5,46
1441,1108,3356,4,46
1441,3554,5802,5,46
1441,5136,7384,4,46
1441,5257,7505,3,46
1441,974,3222,3,46
1441,6051,8299,3,46
1441,2352,4600,3,46
1441,2983,5231,4,46
1441,3069,5317,1,46
1441,5435,7683,4,46
1441,4955,7203,5,46
1441,4778,7026,4,46
1441,6252,8500,5,46
1441,1719,3967,5,46
1441,4577,6825,4,46
1441,5394,7642,4,46
1441,117,2365,5,46
1441,513,2761,1,46
1441,1551,3799,5,46
1441,5557,7805,4,46
1441,5315,7563,4,46
1441,5944,8192,5,46
1441,2099,4347,4,46
1441,3465,5713,5,46
1441,2576,4824,4,46
1441,3178,5426,5,46
1441,4827,7075,5,46
1441,4788,7036,5,46
1441,754,3002,4,46
1441,3568,5816,4,46
1441,2815,5063,5,46
1441,2181,4429,4,46
1441,3263,5511,4,46
1441,844,3092,5,46
1441,2221,4469,4,46
1441,1971,4219,4,46
1441,1863,4111,4,46
1441,5507,7755,3,46
1441,63,2311,5,46
1441,593,2841,4,46
1441,322,2570,5,46
1441,5195,7443,5,46
1441,886,3134,5,46
1441,4932,7180,4,46
1441,611,2859,5,46
1441,2991,5239,3,46
1441,4908,7156,5,46
1441,5068,7316,5,46
1441,559,2807,5,46
1441,29,2277,4,46
1441,4415,6663,4,46
1441,1838,4086,2,46
1441,2985,5233,4,46
1441,3109,5357,5,46
1441,4878,7126,3,46
1441,4902,7150,5,46
1441,902,3150,5,46
1441,13,2261,4,46
1441,4068,6316,4,46
1441,925,3173,5,46
1441,2842,5090,4,46
1441,4657,6905,4,46
1441,5547,7795,4,46
1441,5069,7317,3,46
1441,5604,7852,3,46
1441,2446,4694,3,46
1441,5794,8042,4,46
1441,5896,8144,5,46
1441,5840,8088,4,46
1441,367,2615,3,46
1441,1705,3953,3,46
1441,6573,8821,4,46
1441,1380,3628,4,46
1441,5053,7301,3,46
1441,5601,7849,5,46
1441,2642,4890,1,46
1441,5754,8002,4,46
1441,2006,4254,5,46
1441,3532,5780,2,46
1441,6033,8281,3,46
1441,135,2383,5,46
1441,1918,4166,1,46
1441,5383,7631,3,46
1441,6255,8503,4,46
1441,5536,7784,4,46
1441,6404,8652,4,46
1441,6212,8460,3,46
1441,1703,3951,4,46
1441,1522,3770,4,46
1441,4483,6731,5,46
1441,645,2893,5,46
1441,4621,6869,4,46
1441,2009,4257,3,46
1441,1715,3963,3,46
1441,6269,8517,4,46
1441,27,2275,5,46
1441,4810,7058,4,46
1441,247,2495,4,46
1441,4881,7129,5,46
1441,244,2492,4,46
1441,1989,4237,3,46
1441,5084,7332,4,46
1441,956,3204,4,46
1441,190,2438,4,46
1441,2207,4455,4,46
1441,5047,7295,4,46
1441,6436,8684,4,46
1441,5618,7866,3,46
1441,23,2271,5,46
1441,1990,4238,5,46
1441,6465,8713,3,46
1441,713,2961,4,46
1441,1560,3808,2,46
1441,421,2669,5,46
1441,464,2712,4,46
1441,699,2947,3,46
1441,1245,3493,5,46
1441,153,2401,3,46
1441,4578,6826,4,46
1441,218,2466,5,46
1441,1337,3585,4,46
1441,1839,4087,4,46
1441,6010,8258,3,46
1441,1740,3988,4,46
1441,2645,4893,3,46
1441,2127,4375,3,46
1441,5388,7636,5,46
1441,1155,3403,4,46
1441,5499,7747,4,46
1441,5942,8190,3,46
1441,476,2724,3,46
1441,400,2648,3,46
1441,3239,5487,4,46
1441,3010,5258,3,46
1441,1722,3970,3,46
1441,2257,4505,4,46
1441,796,3044,4,46
1441,6054,8302,4,46
1441,1587,3835,3,46
1441,6045,8293,4,46
1441,6313,8561,3,46
1441,5036,7284,5,46
1441,4020,6268,4,46
1441,2674,4922,3,46
1441,5541,7789,4,46
1441,3268,5516,4,46
1441,6621,8869,4,46
1441,395,2643,4,46
1441,6602,8850,3,46
1441,1791,4039,3,46
1441,2456,4704,4,46
1441,2443,4691,5,46
1441,6576,8824,5,46
1441,4000,6248,3,46
1441,1500,3748,4,46
1441,5489,7737,4,46
1441,3041,5289,4,46
1441,5058,7306,2,46
1441,1081,3329,3,46
1441,1256,3504,5,46
1441,3629,5877,5,46
1441,777,3025,3,46
1441,1189,3437,4,46
1441,345,2593,4,46
1441,3353,5601,3,46
1441,233,2481,5,46
1441,592,2840,4,46
1441,2053,4301,3,46
1441,161,2409,5,46
1441,225,2473,4,46
1441,1494,3742,5,46
1441,1730,3978,5,46
1441,126,2374,3,46
1441,1663,3911,4,46
1441,3783,6031,3,46
1441,3445,5693,3,46
1441,2376,4624,4,46
1441,6632,8880,5,46
1441,1513,3761,4,46
1441,4659,6907,5,46
1441,3867,6115,3,46
1441,3861,6109,3,46
1441,2756,5004,3,46
1441,1546,3794,4,46
1441,2128,4376,3,46
1441,3771,6019,5,46
1441,5194,7442,4,46
1441,5126,7374,4,46
1441,1896,4144,4,46
1441,5457,7705,4,46
1441,5898,8146,3,46
1441,5456,7704,3,46
1441,5157,7405,4,46
1441,897,3145,4,46
1441,1276,3524,3,46
1441,5826,8074,5,46
1441,5747,7995,4,46
1441,1490,3738,5,46
1441,5466,7714,3,46
1441,4532,6780,4,46
1441,6674,8922,3,46
1441,1389,3637,2,46
1441,323,2571,3,46
1441,474,2722,5,46
1441,176,2424,5,46
1441,4920,7168,4,46
1441,3440,5688,2,46
1441,1773,4021,4,46
1441,4747,6995,3,46
1441,2467,4715,4,46
1441,6645,8893,4,46
1441,223,2471,5,46
1441,909,3157,3,46
1441,6107,8355,4,46
1441,3916,6164,4,46
1441,1359,3607,4,46
1441,98,2346,4,46
1441,1649,3897,4,46
1441,5019,7267,4,46
1441,1123,3371,5,46
1441,980,3228,3,46
1441,1341,3589,5,46
1441,6452,8700,4,46
1441,107,2355,5,46
1441,2339,4587,4,46
1441,4645,6893,3,46
1441,3423,5671,4,46
1441,5003,7251,5,46
1441,3943,6191,4,46
1441,1854,4102,4,46
1441,1683,3931,4,46
1441,3150,5398,2,46
1441,686,2934,4,46
1441,4351,6599,3,46
1441,875,3123,5,46
1197,5540,7788,5,193
1197,3380,5628,4,193
1197,646,2894,4,193
1197,5773,8021,5,193
1197,794,3042,2,193
1197,362,2610,5,193
1197,826,3074,5,193
1197,1793,4041,5,193
1197,5689,7937,4,193
1197,5998,8246,5,193
1197,4640,6888,5,193
1197,6317,8565,4,193
1197,5394,7642,5,193
1197,4063,6311,5,193
1197,1937,4185,4,193
1197,6340,8588,5,193
1197,6387,8635,5,193
1197,2667,4915,5,193
1197,2181,4429,4,193
1197,4811,7059,4,193
