guid,vid,gid,rating,uid
1293,3352,31617,4,154
1293,5530,33795,5,154
1293,2925,31190,5,154
1293,4609,32874,5,154
1293,5024,33289,5,154
1293,326,28591,5,154
1293,12,28277,5,154
1293,2788,31053,5,154
1293,412,28677,5,154
1293,2489,30754,3,154
1293,2907,31172,5,154
1293,1856,30121,5,154
1293,2484,30749,5,154
1293,5422,33687,5,154
1293,5522,33787,5,154
1293,3605,31870,5,154
1293,4379,32644,5,154
1293,2950,31215,5,154
1293,1857,30122,5,154
1293,1013,29278,5,154
1293,5287,33552,5,154
1293,4405,32670,5,154
1293,4692,32957,5,154
1293,4406,32671,5,154
1293,1477,29742,5,154
1293,813,29078,5,154
1293,2208,30473,5,154
1293,2850,31115,4,154
1293,4255,32520,5,154
1293,4737,33002,5,154
1293,2992,31257,4,154
1293,355,28620,5,154
1293,4369,32634,5,154
1293,477,28742,5,154
1293,1151,29416,5,154
1293,160,28425,5,154
1293,2909,31174,5,154
1293,2496,30761,5,154
1293,2860,31125,5,154
1293,2936,31201,5,154
1293,1454,29719,5,154
1293,789,29054,5,154
1293,4740,33005,5,154
1293,860,29125,5,154
1293,5231,33496,5,154
1293,5508,33773,4,154
1293,106,28371,5,154
1293,4418,32683,5,154
1293,4801,33066,5,154
1293,4760,33025,3,154
1293,2951,31216,3,154
1293,3887,32152,2,154
1293,3393,31658,2,154
1293,2664,30929,1,154
1293,3315,31580,5,154
1293,2485,30750,4,154
1293,3601,31866,5,154
1293,2802,31067,4,154
1293,2354,30619,5,154
1293,51,28316,5,154
1293,4284,32549,5,154
1293,2828,31093,5,154
1293,2167,30432,5,154
1293,3251,31516,5,154
1293,1731,29996,5,154
1293,5305,33570,5,154
1293,2855,31120,3,154
1293,293,28558,5,154
1293,2498,30763,4,154
1293,1714,29979,4,154
1293,1121,29386,5,154
1293,4807,33072,3,154
1293,3243,31508,4,154
1293,4967,33232,4,154
1293,2685,30950,5,154
1293,2715,30980,5,154
1293,2908,31173,3,154
1293,4808,33073,5,154
1293,1619,29884,5,154
1293,1807,30072,5,154
1293,49,28314,5,154
1293,2395,30660,4,154
1293,1935,30200,4,154
1293,2131,30396,5,154
1293,1866,30131,5,154
1464,2621,30886,3,550
1464,2444,30709,4,550
1464,2655,30920,3,550
1464,3905,32170,4,550
1464,4186,32451,4,550
1464,5472,33737,3,550
1464,163,28428,3,550
1464,2736,31001,3,550
1464,2484,30749,5,550
1464,5209,33474,5,550
1464,4837,33102,4,550
1464,1184,29449,5,550
1464,4356,32621,4,550
1464,5295,33560,4,550
1464,5401,33666,3,550
1464,43,28308,4,550
1464,52,28317,3,550
1464,5340,33605,3,550
1464,2706,30971,3,550
1464,4762,33027,4,550
1464,270,28535,3,550
1258,2621,30886,5,527
1258,37,28302,5,527
1258,3,28268,5,527
1258,2584,30849,5,527
1258,1071,29336,5,527
1258,2798,31063,3,527
1258,2556,30821,4,527
1258,1916,30181,5,527
1258,2456,30721,5,527
1258,148,28413,5,527
1258,2484,30749,5,527
1258,2343,30608,5,527
1258,2371,30636,5,527
1258,1192,29457,5,527
1258,1637,29902,5,527
1258,5342,33607,5,527
1258,2455,30720,5,527
1258,807,29072,5,527
1258,1671,29936,5,527
1258,2724,30989,5,527
1258,2273,30538,5,527
1258,2167,30432,5,527
1258,279,28544,5,527
1392,2621,30886,3,149
1392,5135,33400,5,149
1392,117,28382,5,149
1392,220,28485,2,149
1392,1910,30175,3,149
1392,1778,30043,3,149
1392,1846,30111,4,149
1392,2431,30696,4,149
1392,2669,30934,4,149
1392,5397,33662,5,149
1392,2064,30329,5,149
1392,5472,33737,5,149
1392,734,28999,5,149
1392,5392,33657,4,149
1392,2361,30626,4,149
1392,2556,30821,2,149
1392,120,28385,3,149
1392,1842,30107,5,149
1392,163,28428,3,149
1392,148,28413,4,149
1392,2404,30669,4,149
1392,1879,30144,3,149
1392,4947,33212,4,149
1392,228,28493,4,149
1392,2811,31076,3,149
1392,5326,33591,5,149
1392,5221,33486,5,149
1392,5522,33787,3,149
1392,5473,33738,5,149
1392,4965,33230,4,149
1392,5281,33546,4,149
1392,5436,33701,4,149
1392,5417,33682,4,149
1392,4975,33240,4,149
1392,2065,30330,4,149
1392,1682,29947,3,149
1392,212,28477,5,149
1392,5454,33719,4,149
1392,236,28501,4,149
1392,5435,33700,4,149
1392,5466,33731,1,149
1392,2383,30648,3,149
1392,5034,33299,3,149
1392,4296,32561,4,149
1392,1330,29595,4,149
1392,103,28368,3,149
1392,2591,30856,3,149
1392,5256,33521,5,149
1392,112,28377,5,149
1392,53,28318,3,149
1392,2525,30790,3,149
1392,4825,33090,4,149
1392,4801,33066,5,149
1392,5002,33267,4,149
1392,1133,29398,5,149
1392,4962,33227,3,149
1392,2588,30853,2,149
1392,5211,33476,1,149
1392,4482,32747,3,149
1392,4357,32622,3,149
1392,193,28458,2,149
1392,5203,33468,3,149
1392,307,28572,5,149
1392,2724,30989,5,149
1392,5069,33334,3,149
1392,5477,33742,5,149
1392,4546,32811,4,149
1392,5010,33275,4,149
1392,5402,33667,2,149
1392,5082,33347,4,149
1392,5150,33415,3,149
1392,5013,33278,4,149
1392,5523,33788,3,149
1392,279,28544,4,149
1392,5536,33801,2,149
1392,1796,30061,5,149
1392,4969,33234,5,149
1392,4912,33177,2,149
1392,648,28913,4,149
1392,4935,33200,3,149
1392,2498,30763,4,149
1392,5340,33605,2,149
1392,5048,33313,3,149
1392,5526,33791,1,149
1392,4593,32858,5,149
1392,1702,29967,3,149
1392,1325,29590,4,149
1392,5028,33293,3,149
1392,215,28480,5,149
1392,180,28445,3,149
1392,5469,33734,3,149
1392,1837,30102,5,149
1392,111,28376,3,149
1392,2520,30785,4,149
1392,288,28553,4,149
1392,4967,33232,2,149
1392,2537,30802,4,149
1392,4869,33134,5,149
1392,213,28478,5,149
1392,5474,33739,5,149
1392,5532,33797,2,149
1392,5453,33718,4,149
1392,5285,33550,3,149
1392,5095,33360,4,149
1392,5380,33645,2,149
1392,2373,30638,4,149
1392,5018,33283,3,149
1392,5249,33514,3,149
1392,4169,32434,4,149
1392,166,28431,4,149
1392,5107,33372,3,149
1392,202,28467,1,149
1392,5485,33750,5,149
1392,5387,33652,4,149
1392,4907,33172,5,149
896,2621,30886,5,306
896,3067,31332,5,306
896,3919,32184,5,306
896,3541,31806,5,306
896,3826,32091,5,306
896,2347,30612,5,306
896,23,28288,5,306
896,616,28881,5,306
896,3229,31494,3,306
896,3038,31303,5,306
896,3485,31750,4,306
896,3776,32041,5,306
896,3296,31561,5,306
896,3743,32008,5,306
896,894,29159,5,306
896,4248,32513,5,306
896,3665,31930,5,306
896,1477,29742,5,306
896,1314,29579,5,306
896,1362,29627,5,306
896,882,29147,5,306
896,4834,33099,5,306
896,4425,32690,5,306
896,421,28686,5,306
896,2495,30760,5,306
896,554,28819,5,306
896,3832,32097,2,306
896,3888,32153,5,306
896,3953,32218,4,306
896,3911,32176,3,306
896,3537,31802,4,306
896,3794,32059,5,306
896,4641,32906,5,306
896,3822,32087,1,306
896,4683,32948,5,306
896,1861,30126,5,306
896,381,28646,5,306
896,5152,33417,5,306
896,397,28662,5,306
896,1210,29475,5,306
896,2673,30938,5,306
896,5366,33631,5,306
896,4077,32342,4,306
896,2626,30891,5,306
896,3916,32181,1,306
896,5389,33654,5,306
896,4058,32323,4,306
896,2302,30567,5,306
896,2102,30367,5,306
896,3254,31519,5,306
896,4893,33158,5,306
896,4065,32330,5,306
896,3747,32012,5,306
896,5377,33642,5,306
896,5448,33713,5,306
896,3043,31308,5,306
1637,2621,30886,3,888
1637,5045,33310,4,888
1637,5209,33474,5,888
1637,219,28484,5,888
1637,4547,32812,4,888
1637,4484,32749,4,888
1637,3627,31892,3,888
2166,2621,30886,5,75
2166,3940,32205,3,75
2166,3448,31713,4,75
2166,3460,31725,4,75
2166,3067,31332,4,75
2166,3919,32184,4,75
2166,3541,31806,4,75
2166,3249,31514,4,75
2166,2770,31035,5,75
2166,2441,30706,5,75
2166,3459,31724,5,75
2166,2872,31137,4,75
2166,2345,30610,5,75
2166,5403,33668,5,75
2166,1910,30175,3,75
2166,2606,30871,5,75
2166,4851,33116,4,75
2166,2768,31033,5,75
2166,3205,31470,4,75
2166,2431,30696,4,75
2166,1945,30210,3,75
2166,2697,30962,4,75
2166,2973,31238,4,75
2166,2791,31056,4,75
2166,3394,31659,4,75
2166,2798,31063,4,75
2166,4472,32737,5,75
2166,5397,33662,5,75
2166,5472,33737,5,75
2166,2857,31122,5,75
2166,2254,30519,5,75
2166,2941,31206,3,75
2166,2611,30876,5,75
2166,2493,30758,3,75
2166,4551,32816,4,75
2166,3405,31670,4,75
2166,1916,30181,4,75
2166,3048,31313,5,75
2166,1842,30107,3,75
2166,1817,30082,4,75
2166,163,28428,3,75
2166,2736,31001,4,75
2166,148,28413,3,75
2166,1942,30207,5,75
2166,3233,31498,2,75
2166,1879,30144,4,75
2166,2925,31190,5,75
2166,4947,33212,5,75
2166,633,28898,5,75
2166,2677,30942,4,75
2166,3463,31728,3,75
2166,282,28547,5,75
2166,4470,32735,5,75
2166,2811,31076,3,75
2166,5221,33486,5,75
2166,1002,29267,4,75
2166,473,28738,5,75
2166,2484,30749,5,75
2166,1968,30233,5,75
2166,3259,31524,5,75
2166,2981,31246,4,75
2166,3210,31475,5,75
2166,4595,32860,5,75
2166,859,29124,5,75
2166,4697,32962,4,75
2166,2116,30381,5,75
2166,2950,31215,4,75
2166,2264,30529,5,75
2166,2090,30355,4,75
2166,4405,32670,3,75
2166,1441,29706,4,75
2166,1976,30241,5,75
2166,676,28941,4,75
2166,5209,33474,4,75
2166,4902,33167,5,75
2166,4503,32768,4,75
2166,5078,33343,4,75
2166,1192,29457,5,75
2166,838,29103,5,75
2166,127,28392,5,75
2166,2369,30634,4,75
2166,4523,32788,5,75
2166,2959,31224,3,75
2166,2686,30951,5,75
2166,5466,33731,3,75
2166,4350,32615,5,75
2166,1012,29277,4,75
2166,762,29027,5,75
2166,4559,32824,3,75
2166,2023,30288,4,75
2166,786,29051,5,75
2166,208,28473,4,75
2166,103,28368,4,75
2166,4179,32444,4,75
2166,4834,33099,5,75
2166,1034,29299,4,75
2166,366,28631,5,75
2166,2070,30335,5,75
2166,2123,30388,4,75
2166,4889,33154,4,75
2166,4488,32753,5,75
2166,4719,32984,5,75
2166,4449,32714,4,75
2166,3123,31388,4,75
2166,2591,30856,4,75
2166,2283,30548,5,75
2166,515,28780,4,75
2166,1911,30176,5,75
2166,4393,32658,5,75
2166,4801,33066,5,75
2166,4307,32572,4,75
2166,3911,32176,5,75
2166,3887,32152,4,75
2166,2363,30628,4,75
2166,3198,31463,4,75
2166,4317,32582,3,75
2166,2149,30414,5,75
2166,1797,30062,3,75
2166,2464,30729,4,75
2166,261,28526,4,75
2166,2263,30528,5,75
2166,5413,33678,5,75
2166,2724,30989,4,75
2166,785,29050,5,75
2166,1059,29324,4,75
2166,3366,31631,4,75
2166,4638,32903,5,75
2166,4467,32732,5,75
2166,309,28574,5,75
2166,4978,33243,4,75
2166,2372,30637,4,75
2166,5120,33385,5,75
2166,3703,31968,4,75
2166,2167,30432,4,75
2166,2695,30960,5,75
2166,3054,31319,4,75
2166,3311,31576,5,75
2166,2230,30495,4,75
2166,301,28566,4,75
2166,3327,31592,5,75
2166,753,29018,5,75
2166,2498,30763,4,75
2166,5340,33605,4,75
2166,123,28388,4,75
2166,2937,31202,4,75
2166,3274,31539,5,75
2166,3549,31814,4,75
2166,1943,30208,4,75
2166,3162,31427,4,75
2166,2617,30882,4,75
2166,5127,33392,5,75
2166,3475,31740,5,75
2166,3341,31606,3,75
2166,234,28499,4,75
2166,2540,30805,4,75
2166,3070,31335,4,75
2166,2315,30580,5,75
2166,3163,31428,4,75
2166,2751,31016,2,75
2166,2681,30946,5,75
2166,2557,30822,4,75
2166,1327,29592,5,75
2166,3197,31462,4,75
2166,5064,33329,4,75
2166,2914,31179,4,75
2166,4955,33220,5,75
2166,4612,32877,5,75
2166,5167,33432,5,75
2166,119,28384,3,75
2166,2450,30715,4,75
2166,5098,33363,4,75
2166,3429,31694,4,75
2166,4741,33006,5,75
2166,4300,32565,4,75
2166,886,29151,5,75
2166,3167,31432,4,75
2166,1574,29839,5,75
2166,3406,31671,5,75
2166,5142,33407,4,75
2166,1852,30117,4,75
2166,1519,29784,5,75
1885,2621,30886,5,70
1885,3790,32055,5,70
1885,3508,31773,4,70
1885,3448,31713,4,70
1885,3460,31725,3,70
1885,3541,31806,5,70
1885,3169,31434,1,70
1885,777,29042,5,70
1885,5135,33400,5,70
1885,2892,31157,4,70
1885,3459,31724,5,70
1885,2388,30653,5,70
1885,2079,30344,3,70
1885,4850,33115,4,70
1885,2360,30625,5,70
1885,2510,30775,3,70
1885,3598,31863,5,70
1885,3394,31659,4,70
1885,4814,33079,5,70
1885,4176,32441,4,70
1885,3917,32182,5,70
1885,3530,31795,4,70
1885,2610,30875,4,70
1885,2358,30623,4,70
1885,793,29058,5,70
1885,4170,32435,5,70
1885,2456,30721,3,70
1885,2428,30693,5,70
1885,5074,33339,5,70
1885,872,29137,5,70
1885,1880,30145,4,70
1885,3184,31449,5,70
1885,3474,31739,3,70
1885,1907,30172,5,70
1885,4614,32879,3,70
1885,4947,33212,4,70
1885,4609,32874,5,70
1885,4519,32784,5,70
1885,1571,29836,4,70
1885,534,28799,5,70
1885,3372,31637,5,70
1885,3143,31408,5,70
1885,5329,33594,5,70
1885,585,28850,5,70
1885,2160,30425,4,70
1885,2484,30749,5,70
1885,1665,29930,5,70
1885,1901,30166,5,70
1885,1316,29581,5,70
1885,327,28592,5,70
1885,1531,29796,5,70
1885,4397,32662,5,70
1885,4015,32280,5,70
1885,4856,33121,4,70
1885,4290,32555,5,70
1885,2074,30339,5,70
1885,4934,33199,4,70
1885,1524,29789,5,70
1885,4405,32670,4,70
1885,1157,29422,5,70
1885,1682,29947,5,70
1885,499,28764,5,70
1885,715,28980,5,70
1885,2532,30797,3,70
1885,1267,29532,5,70
1885,1181,29446,5,70
1885,1064,29329,5,70
1885,2208,30473,5,70
1885,5041,33306,5,70
1885,5078,33343,5,70
1885,4255,32520,4,70
1885,5425,33690,4,70
1885,392,28657,5,70
1885,1222,29487,3,70
1885,1156,29421,3,70
1885,4561,32826,4,70
1885,743,29008,5,70
1885,651,28916,5,70
1885,1584,29849,3,70
1885,2269,30534,5,70
1885,3430,31695,4,70
1885,208,28473,4,70
1885,1792,30057,5,70
1885,1520,29785,5,70
1885,1452,29717,4,70
1885,3493,31758,5,70
1885,1862,30127,5,70
1885,625,28890,5,70
1885,1454,29719,5,70
1885,1206,29471,5,70
1885,769,29034,5,70
1885,1221,29486,5,70
1885,1416,29681,5,70
1885,1483,29748,5,70
1885,916,29181,4,70
1885,986,29251,5,70
1885,885,29150,5,70
1885,100,28365,5,70
1885,3589,31854,4,70
1885,2814,31079,4,70
1885,3806,32071,3,70
1885,4571,32836,4,70
1885,1291,29556,5,70
1885,5481,33746,5,70
1885,4477,32742,5,70
1885,763,29028,5,70
1885,4547,32812,5,70
1885,1155,29420,4,70
1885,1823,30088,5,70
1885,195,28460,4,70
1885,794,29059,5,70
1885,4209,32474,5,70
1885,950,29215,5,70
1885,4266,32531,4,70
1885,1260,29525,5,70
1885,328,28593,5,70
1885,4390,32655,4,70
1885,3894,32159,5,70
1885,2398,30663,4,70
1885,3887,32152,5,70
1885,3393,31658,2,70
1885,5211,33476,4,70
1885,2464,30729,3,70
1885,5163,33428,4,70
1885,3609,31874,5,70
1885,837,29102,5,70
1885,3049,31314,5,70
1885,2006,30271,5,70
1885,5055,33320,4,70
1885,2372,30637,5,70
1885,2020,30285,5,70
1885,4471,32736,5,70
1885,2572,30837,5,70
1885,5222,33487,4,70
1885,3261,31526,4,70
1885,1196,29461,5,70
1885,1023,29288,4,70
1885,1043,29308,5,70
1885,5313,33578,3,70
1885,3959,32224,5,70
1885,3540,31805,5,70
1885,3975,32240,5,70
1885,1659,29924,5,70
1885,155,28420,5,70
1885,4656,32921,5,70
1885,4859,33124,4,70
1885,3546,31811,3,70
1885,3549,31814,4,70
1885,198,28463,5,70
1885,3657,31922,5,70
1885,5065,33330,5,70
1885,2877,31142,5,70
1885,4008,32273,3,70
1885,5480,33745,4,70
1885,4920,33185,3,70
1885,4198,32463,5,70
1885,4265,32530,5,70
1885,4847,33112,5,70
1885,2370,30635,5,70
1885,213,28478,5,70
1885,3040,31305,3,70
1885,2801,31066,3,70
1885,2427,30692,5,70
1885,2589,30854,5,70
1885,3982,32247,4,70
1885,2241,30506,5,70
1885,840,29105,3,70
1885,1140,29405,5,70
1885,945,29210,5,70
1885,58,28323,5,70
1885,3653,31918,5,70
1885,4886,33151,4,70
1885,728,28993,5,70
1885,2368,30633,5,70
1885,2649,30914,3,70
1885,3203,31468,5,70
1885,5447,33712,5,70
1885,4085,32350,5,70
1885,4895,33160,4,70
1885,4846,33111,3,70
1885,2932,31197,5,70
1885,2679,30944,5,70
1885,1864,30129,5,70
1885,4741,33006,4,70
1885,4754,33019,4,70
1885,166,28431,5,70
1885,2522,30787,4,70
1885,1317,29582,5,70
1885,4773,33038,5,70
1885,2733,30998,5,70
1885,4817,33082,3,70
1885,2258,30523,5,70
1470,2621,30886,4,46
1470,3790,32055,5,46
1470,3448,31713,5,46
1470,2658,30923,3,46
1470,5016,33281,4,46
1470,1544,29809,4,46
1470,1610,29875,4,46
1470,3067,31332,5,46
1470,3919,32184,5,46
1470,3661,31926,4,46
1470,2770,31035,3,46
1470,2946,31211,4,46
1470,3826,32091,5,46
1470,220,28485,4,46
1470,4611,32876,3,46
1470,2079,30344,1,46
1470,4851,33116,3,46
1470,2861,31126,4,46
1470,2431,30696,5,46
1470,2780,31045,4,46
1470,1946,30211,4,46
1470,1071,29336,5,46
1470,3394,31659,3,46
1470,2798,31063,4,46
1470,23,28288,3,46
1470,5397,33662,3,46
1470,616,28881,5,46
1470,310,28575,2,46
1470,4402,32667,2,46
1470,2556,30821,3,46
1470,4551,32816,3,46
1470,286,28551,3,46
1470,163,28428,5,46
1470,2803,31068,4,46
1470,3233,31498,3,46
1470,4389,32654,2,46
1470,4609,32874,4,46
1470,4489,32754,3,46
1470,2566,30831,4,46
1470,4606,32871,4,46
1470,3463,31728,5,46
1470,340,28605,5,46
1470,2489,30754,3,46
1470,4494,32759,4,46
1470,5326,33591,4,46
1470,5409,33674,3,46
1470,3743,32008,3,46
1470,3202,31467,5,46
1470,1321,29586,2,46
1470,4815,33080,4,46
1470,1008,29273,5,46
1470,1537,29802,4,46
1470,1471,29736,5,46
1470,410,28675,4,46
1470,4562,32827,3,46
1470,1865,30130,3,46
1470,4239,32504,2,46
1470,2484,30749,4,46
1470,5473,33738,3,46
1470,5281,33546,4,46
1470,5436,33701,5,46
1470,4353,32618,4,46
1470,1497,29762,4,46
1470,5475,33740,4,46
1470,5043,33308,5,46
1470,4675,32940,4,46
1470,5507,33772,5,46
1470,1751,30016,3,46
1470,4385,32650,4,46
1470,1055,29320,2,46
1470,1679,29944,2,46
1470,4405,32670,2,46
1470,4655,32920,4,46
1470,334,28599,4,46
1470,1867,30132,3,46
1470,1710,29975,5,46
1470,4242,32507,3,46
1470,5197,33462,5,46
1470,1057,29322,3,46
1470,4178,32443,5,46
1470,236,28501,4,46
1470,4646,32911,3,46
1470,4743,33008,3,46
1470,5363,33628,4,46
1470,4721,32986,2,46
1470,4535,32800,4,46
1470,858,29123,5,46
1470,5466,33731,3,46
1470,4916,33181,4,46
1470,4369,32634,5,46
1470,4837,33102,3,46
1470,4876,33141,4,46
1470,4530,32795,3,46
1470,4559,32824,3,46
1470,690,28955,5,46
1470,477,28742,5,46
1470,1095,29360,5,46
1470,1699,29964,3,46
1470,4607,32872,3,46
1470,4651,32916,4,46
1470,366,28631,4,46
1470,1152,29417,4,46
1470,718,28983,4,46
1470,2204,30469,5,46
1470,602,28867,5,46
1470,4571,32836,4,46
1470,3856,32121,4,46
1470,1291,29556,5,46
1470,2591,30856,5,46
1470,5256,33521,4,46
1470,5401,33666,5,46
1470,4695,32960,4,46
1470,3997,32262,3,46
1470,4544,32809,4,46
1470,269,28534,5,46
1470,4524,32789,4,46
1470,4801,33066,4,46
1470,4446,32711,3,46
1470,935,29200,4,46
1470,1478,29743,4,46
1470,313,28578,3,46
1470,724,28989,5,46
1470,4556,32821,3,46
1470,4508,32773,3,46
1470,4202,32467,5,46
1470,3894,32159,5,46
1470,3290,31555,1,46
1470,610,28875,5,46
1470,2114,30379,2,46
1470,3911,32176,4,46
1470,3871,32136,4,46
1470,4554,32819,3,46
1470,273,28538,5,46
1470,4962,33227,4,46
1470,4550,32815,2,46
1470,4479,32744,4,46
1470,1791,30056,5,46
1470,4638,32903,3,46
1470,3858,32123,4,46
1470,692,28957,4,46
1470,5070,33335,3,46
1470,4650,32915,4,46
1470,4548,32813,3,46
1470,3992,32257,3,46
1470,3543,31808,4,46
1470,4621,32886,3,46
1470,4629,32894,3,46
1470,880,29145,4,46
1470,5523,33788,4,46
1470,5313,33578,4,46
1470,5019,33284,3,46
1470,3327,31592,3,46
1470,4658,32923,4,46
1470,3426,31691,4,46
1470,3260,31525,5,46
1470,5360,33625,4,46
1470,2498,30763,5,46
1470,5340,33605,3,46
1470,2937,31202,5,46
1470,2518,30783,5,46
1470,4563,32828,3,46
1470,4762,33027,3,46
1470,5433,33698,5,46
1470,4622,32887,4,46
1470,768,29033,3,46
1470,2214,30479,4,46
1470,4972,33237,3,46
1470,4746,33011,4,46
1470,1978,30243,5,46
1470,803,29068,5,46
1470,2165,30430,3,46
1470,4577,32842,4,46
1470,3936,32201,4,46
1470,3575,31840,5,46
1470,215,28480,5,46
1470,3441,31706,3,46
1470,3870,32135,4,46
1470,3939,32204,4,46
1470,2963,31228,4,46
1470,5398,33663,4,46
1470,3549,31814,4,46
1470,3823,32088,5,46
1470,276,28541,4,46
1470,2086,30351,1,46
1470,2092,30357,1,46
1470,3341,31606,3,46
1470,2599,30864,3,46
1470,5383,33648,3,46
1470,3160,31425,5,46
1470,4543,32808,4,46
1470,3909,32174,3,46
1470,960,29225,5,46
1470,4639,32904,3,46
1470,4663,32928,3,46
1470,4967,33232,3,46
1470,4375,32640,3,46
1470,4589,32854,4,46
1470,303,28568,5,46
1470,2582,30847,4,46
1470,3848,32113,4,46
1470,5453,33718,1,46
1470,3230,31495,4,46
1470,2702,30967,4,46
1470,110,28375,4,46
1470,5446,33711,3,46
1470,4829,33094,3,46
1470,1140,29405,4,46
1470,4560,32825,2,46
1470,4624,32889,3,46
1470,5285,33550,5,46
1470,4820,33085,2,46
1470,4396,32661,2,46
1470,4370,32635,2,46
1470,4918,33183,3,46
1470,5095,33360,4,46
1470,2507,30772,5,46
1470,4970,33235,4,46
1470,4576,32841,3,46
1470,617,28882,5,46
1470,4533,32798,3,46
1470,4081,32346,3,46
1470,1460,29725,3,46
1470,166,28431,3,46
1470,1898,30163,4,46
1470,517,28782,3,46
1470,4610,32875,3,46
1470,1412,29677,5,46
1470,4786,33051,2,46
1470,1816,30081,3,46
1470,4474,32739,3,46
1470,4557,32822,4,46
952,2621,30886,5,254
952,2993,31258,4,254
952,3541,31806,4,254
952,2782,31047,4,254
952,2661,30926,3,254
952,2704,30969,5,254
952,2388,30653,5,254
952,3205,31470,4,254
952,2655,30920,3,254
952,2691,30956,4,254
952,2793,31058,5,254
952,2676,30941,3,254
952,2851,31116,5,254
952,3045,31310,4,254
952,2798,31063,5,254
952,3030,31295,4,254
952,3234,31499,4,254
952,3227,31492,4,254
952,3086,31351,3,254
952,2788,31053,5,254
952,2701,30966,4,254
952,4295,32560,4,254
952,5522,33787,5,254
952,3210,31475,4,254
952,344,28609,5,254
952,2382,30647,3,254
952,4523,32788,5,254
952,2383,30648,3,254
952,2918,31183,3,254
952,2887,31152,5,254
952,2995,31260,4,254
952,2398,30663,4,254
952,2772,31037,4,254
952,1802,30067,5,254
952,2567,30832,5,254
952,3168,31433,3,254
952,3715,31980,4,254
952,2539,30804,5,254
952,3224,31489,3,254
952,3398,31663,3,254
952,2457,30722,4,254
952,2725,30990,5,254
952,3037,31302,4,254
952,2726,30991,5,254
952,3064,31329,3,254
952,1889,30154,2,254
952,3107,31372,5,254
952,3265,31530,4,254
952,3121,31386,5,254
952,3016,31281,5,254
952,2937,31202,5,254
952,2706,30971,3,254
952,3333,31598,4,254
952,1897,30162,5,254
952,5341,33606,4,254
952,2891,31156,5,254
952,3096,31361,3,254
952,2874,31139,4,254
952,3011,31276,4,254
952,2989,31254,3,254
952,3047,31312,4,254
952,3610,31875,4,254
952,2688,30953,5,254
952,2534,30799,5,254
952,1305,29570,5,254
952,2395,30660,4,254
952,3046,31311,4,254
952,3043,31308,4,254
1585,2621,30886,5,189
1585,2770,31035,3,189
1585,2782,31047,4,189
1585,5135,33400,5,189
1585,2793,31058,3,189
1585,2676,30941,3,189
1585,3394,31659,5,189
1585,2798,31063,5,189
1585,4472,32737,4,189
1585,616,28881,5,189
1585,5392,33657,5,189
1585,2358,30623,4,189
1585,4947,33212,5,189
1585,4154,32419,5,189
1585,2566,30831,3,189
1585,8,28273,1,189
1585,693,28958,5,189
1585,4290,32555,4,189
1585,1669,29934,5,189
1585,5292,33557,5,189
1585,854,29119,4,189
1585,5192,33457,2,189
1585,651,28916,5,189
1585,4016,32281,5,189
1585,4541,32806,5,189
1585,1095,29360,4,189
1585,208,28473,5,189
1585,1492,29757,5,189
1585,2325,30590,5,189
1585,5369,33634,5,189
1585,4425,32690,5,189
1585,1650,29915,5,189
1585,1651,29916,5,189
1585,554,28819,5,189
1585,2923,31188,5,189
1585,4458,32723,4,189
1585,2825,31090,3,189
1585,2832,31097,4,189
1585,5162,33427,4,189
1585,4999,33264,4,189
1585,1533,29798,5,189
1585,2272,30537,4,189
1585,2724,30989,4,189
1585,3980,32245,5,189
1585,68,28333,4,189
1585,3307,31572,5,189
1585,692,28957,5,189
1585,438,28703,5,189
1585,5482,33747,4,189
1585,5055,33320,4,189
1585,5205,33470,5,189
1585,5348,33613,3,189
1585,5150,33415,5,189
1585,1925,30190,5,189
1585,4969,33234,5,189
1585,2024,30289,5,189
1585,2299,30564,4,189
1585,2127,30392,3,189
1585,5414,33679,2,189
1585,4362,32627,5,189
1585,2100,30365,4,189
1585,4427,32692,4,189
1585,107,28372,3,189
1585,2833,31098,3,189
1585,768,29033,5,189
1585,4746,33011,5,189
1585,5296,33561,3,189
1585,1987,30252,5,189
1585,5208,33473,3,189
1585,5251,33516,4,189
1585,2807,31072,3,189
1585,4431,32696,5,189
1585,4639,32904,5,189
1585,3139,31404,2,189
1585,3433,31698,4,189
1585,5364,33629,4,189
1585,5328,33593,4,189
1585,2702,30967,3,189
1585,331,28596,5,189
1585,4673,32938,4,189
1585,2001,30266,5,189
1585,3873,32138,4,189
1585,2135,30400,5,189
1585,1313,29578,4,189
1585,5167,33432,5,189
1585,848,29113,5,189
1585,660,28925,5,189
1585,4592,32857,5,189
1585,4817,33082,5,189
1585,2093,30358,3,189
1585,2042,30307,5,189
2173,2621,30886,5,177
2173,377,28642,5,177
2173,878,29143,5,177
2173,1048,29313,5,177
2173,777,29042,5,177
2173,3159,31424,5,177
2173,137,28402,5,177
2173,2444,30709,5,177
2173,5403,33668,5,177
2173,2986,31251,5,177
2173,4454,32719,4,177
2173,1945,30210,4,177
2173,611,28876,5,177
2173,1670,29935,5,177
2173,2447,30712,5,177
2173,3187,31452,5,177
2173,2364,30629,5,177
2173,4862,33127,5,177
2173,1903,30168,5,177
2173,3598,31863,5,177
2173,5397,33662,4,177
2173,177,28442,5,177
2173,4517,32782,5,177
2173,2468,30733,4,177
2173,2885,31150,5,177
2173,2618,30883,5,177
2173,5240,33505,5,177
2173,2907,31172,4,177
