guid,gid,uid,vid
423,4497,232,154
423,4451,232,93
423,4535,232,227
423,4470,232,236
424,4761,214,123
424,4663,214,252
424,4664,214,213
424,4656,214,209
424,4671,214,84
424,4645,214,295
424,4667,214,297
424,4565,214,161
424,4666,214,145
424,4668,214,95
424,4649,214,192
424,4452,214,143
424,4751,214,360
424,4683,214,274
424,4673,214,206
424,4555,214,163
424,4607,214,164
425,4762,225,158
425,4504,225,133
425,4363,225,374
425,4390,225,266
425,4617,225,304
425,4592,225,264
425,4534,225,120
425,4462,225,336
425,4478,225,128
425,4614,225,383
425,4389,225,361
425,4681,225,124
425,4744,225,279
425,4627,225,284
425,4671,225,84
425,4479,225,222
425,4626,225,85
426,4763,186,195
426,4395,186,257
426,4756,186,74
426,4501,186,272
426,4403,186,162
426,4352,186,208
426,4460,186,129
426,4549,186,273
426,4350,186,39
426,4650,186,169
426,4478,186,128
426,4419,186,59
426,4548,186,334
426,4723,186,63
426,4743,186,354
426,4422,186,212
426,4629,186,269
426,4659,186,122
427,4764,407,406
427,4345,407,246
427,4541,407,419
427,4731,407,376
427,4338,407,327
427,4753,407,228
427,4756,407,74
427,4403,407,162
427,4625,407,233
427,4352,407,208
427,4544,407,387
427,4598,407,69
427,4597,407,67
427,4676,407,134
428,4765,1382,44
428,4595,1382,53
428,4599,1382,64
428,4594,1382,40
428,4596,1382,73
428,4593,1382,51
428,4598,1382,69
428,4597,1382,67
429,4766,14,166
429,4609,14,156
429,4456,14,231
429,4457,14,205
429,4422,14,212
429,4728,14,267
429,4478,14,128
429,4466,14,179
429,4459,14,282
429,4607,14,164
429,4723,14,63
429,4424,14,58
429,4346,14,399
429,4401,14,217
429,4463,14,72
429,4358,14,299
429,4670,14,190
429,4410,14,232
429,4557,14,259
429,4492,14,215
429,4341,14,303
430,4567,3079,378
430,4674,3079,366
432,4709,1257,7
432,4487,1257,3
432,4518,1257,75
432,4514,1257,30
432,4520,1257,27
432,4699,1257,0
432,4486,1257,1
432,4515,1257,47
433,4510,726,22
433,4486,726,1
433,4487,726,3
433,4508,726,17
433,4709,726,7
433,4697,726,16
433,4560,726,32
433,4699,726,0
433,4705,726,5
433,4507,726,23
434,4486,2165,1
434,4513,2165,28
434,4508,2165,17
434,4487,2165,3
434,4509,2165,24
435,4486,1107,1
435,4508,1107,17
435,4765,1107,44
435,4594,1107,40
435,4514,1107,30
435,4509,1107,24
435,4507,1107,23
435,4510,1107,22
435,4699,1107,0
436,4517,2188,43
436,4521,2188,61
436,4509,2188,24
436,4515,2188,47
436,4511,2188,50
437,4699,2805,0
437,4486,2805,1
437,4435,2805,4
438,4508,748,17
438,4507,748,23
438,4509,748,24
438,4510,748,22
438,4487,748,3
438,4699,748,0
438,4511,748,50
438,4486,748,1
438,4513,748,28
438,4514,748,30
439,4486,1254,1
439,4657,1254,14
439,4628,1254,29
439,4635,1254,20
439,4641,1254,19
439,4699,1254,0
439,4740,1254,2
439,4644,1254,25
440,4699,2588,0
440,4651,2588,26
440,4657,2588,14
440,4632,2588,13
441,4507,754,23
441,4487,754,3
441,4508,754,17
441,4581,754,38
441,4705,754,5
441,4699,754,0
441,4709,754,7
441,4740,754,2
441,4570,754,11
441,4486,754,1
442,4635,2030,20
442,4647,2030,10
442,4641,2030,19
442,4699,2030,0
442,4651,2030,26
442,4657,2030,14
443,4740,3150,2
444,4509,1876,24
444,4740,1876,2
444,4508,1876,17
444,4699,1876,0
444,4507,1876,23
444,4570,1876,11
445,4433,2190,21
445,4647,2190,10
445,4699,2190,0
445,4568,2190,196
445,4705,2190,5
446,4740,2610,2
446,4486,2610,1
446,4373,2610,356
446,4697,2610,16
447,4397,925,88
447,4705,925,5
447,4586,925,33
447,4709,925,7
447,4487,925,3
447,4603,925,116
447,4697,925,16
447,4486,925,1
447,4701,925,66
448,4628,1974,29
448,4641,1974,19
448,4632,1974,13
448,4644,1974,25
448,4651,1974,26
448,4635,1974,20
449,4639,1523,55
449,4651,1523,26
449,4644,1523,25
449,4571,1523,341
449,4657,1523,14
449,4641,1523,19
449,4647,1523,10
451,4586,704,33
451,4432,704,9
451,4699,704,0
451,4705,704,5
451,4740,704,2
451,4435,704,4
451,4487,704,3
451,4709,704,7
451,4486,704,1
451,4570,704,11
452,4509,1087,24
452,4510,1087,22
452,4486,1087,1
452,4699,1087,0
452,4520,1087,27
452,4508,1087,17
452,4507,1087,23
452,4511,1087,50
452,4516,1087,60
453,4423,1075,52
453,4756,1075,74
453,4424,1075,58
453,4461,1075,131
453,4416,1075,41
453,4702,1075,115
453,4345,1075,246
453,4419,1075,59
453,4489,1075,82
454,4595,2592,53
454,4598,2592,69
454,4597,2592,67
454,4594,2592,40
455,4508,1239,17
455,4371,1239,151
455,4632,1239,13
455,4647,1239,10
455,4651,1239,26
455,4644,1239,25
455,4641,1239,19
455,4510,1239,22
456,4513,3188,28
457,4586,3088,33
457,4432,3088,9
458,4348,3211,200
459,4651,2718,26
459,4647,2718,10
459,4699,2718,0
460,4487,1407,3
460,4740,1407,2
460,4699,1407,0
460,4486,1407,1
460,4507,1407,23
460,4509,1407,24
460,4430,1407,31
460,4508,1407,17
461,4657,1798,14
461,4636,1798,54
461,4641,1798,19
461,4647,1798,10
461,4635,1798,20
461,4486,1798,1
462,4683,1054,274
462,4430,1054,31
462,4435,1054,4
462,4436,1054,15
462,4486,1054,1
462,4699,1054,0
462,4586,1054,33
462,4432,1054,9
462,4678,1054,317
463,4699,2842,0
463,4508,2842,17
463,4657,2842,14
464,4699,809,0
464,4628,809,29
464,4699,809,0
464,4486,809,1
464,4651,809,26
464,4632,809,13
464,4657,809,14
464,4641,809,19
464,4636,809,54
464,4647,809,10
465,4644,3378,25
466,4740,878,2
466,4486,878,1
466,4705,878,5
466,4570,878,11
466,4560,878,32
466,4581,878,38
466,4697,878,16
466,4709,878,7
466,4699,878,0
466,4487,878,3
467,4628,1105,29
467,4699,1105,0
467,4740,1105,2
467,4537,1105,37
467,4647,1105,10
467,4486,1105,1
467,4639,1105,55
467,4636,1105,54
467,4641,1105,19
468,4596,1347,73
468,4597,1347,67
468,4598,1347,69
468,4644,1347,25
468,4593,1347,51
468,4657,1347,14
468,4595,1347,53
468,4594,1347,40
469,4595,2385,53
469,4486,2385,1
469,4430,2385,31
469,4436,2385,15
470,4647,1820,10
470,4657,1820,14
470,4426,1820,225
470,4415,1820,393
470,4489,1820,82
470,4463,1820,72
471,4347,1198,312
471,4705,1198,5
471,4699,1198,0
471,4698,1198,170
471,4594,1198,40
471,4400,1198,249
471,4343,1198,309
471,4486,1198,1
472,4436,786,15
472,4440,786,12
472,4740,786,2
472,4432,786,9
472,4356,786,56
472,4343,786,309
472,4699,786,0
472,4487,786,3
472,4486,786,1
472,4438,786,8
473,4647,1000,10
473,4644,1000,25
473,4657,1000,14
473,4639,1000,55
473,4632,1000,13
473,4660,1000,46
473,4636,1000,54
473,4641,1000,19
473,4651,1000,26
474,4705,2106,5
474,4632,2106,13
474,4709,2106,7
474,4740,2106,2
474,4641,2106,19
475,4507,1576,23
475,4699,1576,0
475,4560,1576,32
475,4583,1576,176
475,4444,1576,288
475,4513,1576,28
475,4509,1576,24
476,4526,1530,142
476,4598,1530,69
476,4597,1530,67
476,4594,1530,40
476,4595,1530,53
476,4526,1530,142
476,4618,1530,258
477,4486,3251,1
478,4508,2014,17
478,4450,2014,173
478,4370,2014,199
478,4560,2014,32
478,4507,2014,23
478,4589,2014,285
479,4425,1935,379
479,4697,1935,16
479,4552,1935,410
479,4477,1935,62
479,4592,1935,264
479,4590,1935,306
480,4709,797,7
480,4487,797,3
480,4430,797,31
480,4435,797,4
480,4432,797,9
480,4486,797,1
480,4699,797,0
480,4431,797,18
480,4705,797,5
480,4439,797,6
481,4434,2505,35
481,4435,2505,4
481,4432,2505,9
481,4487,2505,3
482,4509,3102,24
482,4486,3102,1
483,4435,1940,4
483,4486,1940,1
483,4705,1940,5
483,4430,1940,31
483,4431,1940,18
483,4439,1940,6
484,4647,852,10
484,4705,852,5
484,4632,852,13
484,4651,852,26
484,4644,852,25
484,4635,852,20
484,4699,852,0
484,4641,852,19
484,4486,852,1
484,4657,852,14
485,4641,806,19
485,4632,806,13
485,4628,806,29
485,4644,806,25
485,4740,806,2
485,4651,806,26
485,4699,806,0
485,4647,806,10
485,4486,806,1
485,4657,806,14
486,4657,2521,14
486,4628,2521,29
486,4636,2521,54
486,4641,2521,19
487,4657,3136,14
488,4434,912,35
488,4486,912,1
488,4431,912,18
488,4436,912,15
488,4438,912,8
488,4699,912,0
488,4435,912,4
488,4740,912,2
488,4432,912,9
488,4439,912,6
489,4639,2057,55
489,4635,2057,20
489,4632,2057,13
489,4699,2057,0
489,4647,2057,10
489,4641,2057,19
490,4371,2034,151
490,4490,2034,270
490,4389,2034,361
490,4355,2034,251
490,4543,2034,300
490,4733,2034,229
491,4560,2717,32
491,4481,2717,321
491,4513,2717,28
492,4433,3311,21
493,4699,1714,0
493,4431,1714,18
493,4430,1714,31
493,4581,1714,38
493,4740,1714,2
493,4487,1714,3
493,4435,1714,4
494,4486,2244,1
494,4511,2244,50
494,4727,2244,286
494,4720,2244,197
494,4508,2244,17
495,4518,2544,75
495,4510,2544,22
495,4507,2544,23
495,4515,2544,47
496,4372,1672,283
496,4372,1672,283
496,4658,1672,117
496,4640,1672,175
496,4456,1672,231
496,4609,1672,156
496,4666,1672,145
497,4537,1294,37
497,4440,1294,12
497,4672,1294,86
497,4435,1294,4
497,4432,1294,9
497,4356,1294,56
497,4740,1294,2
497,4411,1294,78
498,4697,2194,16
498,4705,2194,5
498,4699,2194,0
498,4560,2194,32
498,4487,2194,3
499,4660,715,46
499,4657,715,14
499,4628,715,29
499,4377,715,91
499,4644,715,25
499,4651,715,26
499,4636,715,54
499,4635,715,20
499,4641,715,19
499,4647,715,10
500,4651,1723,26
500,4705,1723,5
500,4641,1723,19
500,4657,1723,14
500,4740,1723,2
500,4632,1723,13
500,4486,1723,1
501,4508,787,17
501,4705,787,5
501,4511,787,50
501,4486,787,1
501,4699,787,0
501,4487,787,3
501,4697,787,16
501,4709,787,7
501,4507,787,23
501,4509,787,24
502,4603,745,116
502,4423,745,52
502,4481,745,321
502,4741,745,155
502,4427,745,104
502,4348,745,200
502,4717,745,99
502,4486,745,1
502,4450,745,173
502,4699,745,0
503,4427,966,104
503,4699,966,0
503,4487,966,3
503,4717,966,99
503,4740,966,2
503,4603,966,116
503,4393,966,226
503,4450,966,173
503,4486,966,1
504,4520,2594,27
504,4509,2594,24
504,4428,2594,80
504,4507,2594,23
505,4741,2231,155
505,4740,2231,2
505,4486,2231,1
505,4493,2231,45
505,4717,2231,99
506,4493,873,45
506,4740,873,2
506,4426,873,225
506,4700,873,150
506,4717,873,99
506,4486,873,1
506,4699,873,0
506,4487,873,3
506,4427,873,104
506,4537,873,37
507,4486,3147,1
508,4487,2960,3
508,4537,2960,37
509,4697,2830,16
509,4487,2830,3
509,4428,2830,80
510,4520,1488,27
510,4487,1488,3
510,4508,1488,17
510,4510,1488,22
510,4486,1488,1
510,4740,1488,2
510,4509,1488,24
510,4514,1488,30
511,4705,3316,5
512,4487,856,3
512,4423,856,52
512,4537,856,37
512,4632,856,13
512,4699,856,0
512,4486,856,1
512,4628,856,29
512,4635,856,20
512,4647,856,10
512,4740,856,2
513,4570,1766,11
513,4486,1766,1
513,4740,1766,2
513,4507,1766,23
513,4705,1766,5
513,4510,1766,22
513,4487,1766,3
514,4705,1085,5
514,4699,1085,0
514,4510,1085,22
514,4507,1085,23
514,4740,1085,2
514,4509,1085,24
514,4709,1085,7
514,4508,1085,17
514,4486,1085,1
515,4578,2623,135
515,4658,2623,117
515,4373,2623,356
516,4487,2834,3
516,4431,2834,18
516,4435,2834,4
517,4605,2808,237
517,4603,2808,116
517,4487,2808,3
518,4740,2259,2
518,4432,2259,9
518,4440,2259,12
518,4435,2259,4
518,4487,2259,3
520,4709,1017,7
520,4487,1017,3
520,4486,1017,1
520,4430,1017,31
520,4699,1017,0
520,4705,1017,5
520,4432,1017,9
520,4586,1017,33
520,4603,1017,116
521,4699,2461,0
521,4651,2461,26
521,4486,2461,1
521,4641,2461,19
522,4423,2543,52
522,4628,2543,29
522,4740,2543,2
522,4377,2543,91
523,4699,3013,0
523,4487,3013,3
524,4705,2959,5
524,4720,2959,197
526,4432,818,9
526,4439,818,6
526,4435,818,4
526,4430,818,31
526,4740,818,2
526,4431,818,18
526,4699,818,0
526,4705,818,5
526,4486,818,1
526,4709,818,7
527,4487,2847,3
527,4705,2847,5
527,4632,2847,13
528,4487,932,3
528,4486,932,1
528,4699,932,0
528,4705,932,5
528,4510,932,22
528,4513,932,28
528,4508,932,17
528,4740,932,2
528,4509,932,24
529,4709,3381,7
530,4486,2389,1
530,4657,2389,14
530,4632,2389,13
530,4705,2389,5
531,4487,2187,3
531,4699,2187,0
531,4440,2187,12
531,4486,2187,1
531,4740,2187,2
532,4537,1721,37
532,4717,1721,99
532,4603,1721,116
532,4440,1721,12
532,4356,1721,56
532,4699,1721,0
532,4423,1721,52
534,4705,1373,5
534,4632,1373,13
534,4709,1373,7
534,4740,1373,2
534,4647,1373,10
534,4699,1373,0
534,4486,1373,1
534,4487,1373,3
535,4699,3047,0
535,4486,3047,1
536,4740,2136,2
536,4486,2136,1
536,4709,2136,7
536,4697,2136,16
536,4757,2136,71
538,4632,1769,13
538,4486,1769,1
538,4628,1769,29
538,4635,1769,20
538,4699,1769,0
538,4657,1769,14
538,4647,1769,10
539,4644,737,25
539,4635,737,20
539,4647,737,10
539,4657,737,14
539,4636,737,54
539,4660,737,46
539,4651,737,26
539,4641,737,19
539,4632,737,13
539,4628,737,29
540,4423,1461,52
540,4486,1461,1
540,4705,1461,5
540,4560,1461,32
540,4487,1461,3
540,4709,1461,7
540,4697,1461,16
540,4699,1461,0
541,4639,854,55
541,4486,854,1
541,4647,854,10
541,4657,854,14
541,4699,854,0
541,4635,854,20
541,4651,854,26
541,4586,854,33
541,4641,854,19
541,4632,854,13
542,4491,1043,171
542,4427,1043,104
542,4493,1043,45
542,4545,1043,373
542,4710,1043,203
542,4624,1043,247
542,4753,1043,228
542,4549,1043,273
542,4337,1043,102
543,4632,1002,13
543,4486,1002,1
543,4705,1002,5
543,4537,1002,37
543,4699,1002,0
543,4709,1002,7
543,4740,1002,2
543,4487,1002,3
543,4435,1002,4
544,4705,2768,5
544,4699,2768,0
544,4428,2768,80
545,4657,725,14
545,4647,725,10
545,4635,725,20
545,4632,725,13
545,4560,725,32
545,4644,725,25
545,4486,725,1
545,4699,725,0
545,4641,725,19
545,4628,725,29
546,4435,1986,4
546,4508,1986,17
546,4699,1986,0
546,4740,1986,2
546,4439,1986,6
546,4486,1986,1
548,4435,3364,4
550,4486,1351,1
550,4581,1351,38
550,4697,1351,16
550,4586,1351,33
550,4570,1351,11
550,4487,1351,3
550,4705,1351,5
550,4538,1351,256
551,4580,1212,101
551,4655,1212,319
551,4491,1212,171
551,4695,1212,392
551,4653,1212,188
551,4669,1212,178
551,4375,1212,290
551,4348,1212,200
553,4699,3154,0
554,4487,897,3
554,4705,897,5
554,4699,897,0
554,4450,897,173
554,4423,897,52
554,4397,897,88
554,4357,897,239
554,4486,897,1
554,4709,897,7
554,4697,897,16
555,4356,2459,56
555,4705,2459,5
555,4697,2459,16
555,4487,2459,3
556,4487,2955,3
556,4440,2955,12
557,4698,460,170
557,4688,460,377
557,4764,460,406
557,4364,460,255
557,4566,460,301
557,4571,460,341
557,4525,460,325
557,4706,460,396
557,4565,460,161
557,4525,460,325
557,4698,460,170
557,4364,460,255
557,4706,460,396
558,4635,1541,20
558,4641,1541,19
558,4486,1541,1
558,4647,1541,10
558,4709,1541,7
558,4697,1541,16
558,4632,1541,13
560,4356,2913,56
560,4432,2913,9
561,4631,727,329
561,4572,727,291
561,4684,727,388
561,4556,727,333
561,4560,727,32
561,4635,727,20
561,4550,727,427
561,4583,727,176
561,4698,727,170
561,4445,727,92
562,4486,1730,1
562,4487,1730,3
562,4705,1730,5
562,4740,1730,2
562,4699,1730,0
562,4435,1730,4
562,4697,1730,16
564,4486,2965,1
564,4740,2965,2
565,4435,2465,4
565,4439,2465,6
565,4740,2465,2
565,4438,2465,8
567,4486,1992,1
567,4651,1992,26
567,4632,1992,13
567,4657,1992,14
567,4644,1992,25
567,4699,1992,0
568,4486,2970,1
568,4699,2970,0
569,4628,3071,29
569,4486,3071,1
570,4514,1476,30
570,4507,1476,23
570,4508,1476,17
570,4647,1476,10
570,4487,1476,3
570,4740,1476,2
570,4509,1476,24
570,4486,1476,1
571,4657,1182,14
571,4705,1182,5
571,4487,1182,3
571,4486,1182,1
571,4699,1182,0
571,4635,1182,20
571,4632,1182,13
571,4647,1182,10
571,4641,1182,19
572,4368,2954,412
572,4652,2954,113
573,4356,3253,56
574,4486,1744,1
574,4584,1744,337
574,4589,1744,285
574,4699,1744,0
574,4356,1744,56
574,4387,1744,107
574,4371,1744,151
575,4435,2495,4
575,4432,2495,9
575,4705,2495,5
575,4439,2495,6
576,4740,1203,2
576,4487,1203,3
576,4699,1203,0
576,4432,1203,9
576,4705,1203,5
576,4486,1203,1
576,4440,1203,12
576,4435,1203,4
577,4699,1183,0
577,4368,1183,412
577,4356,1183,56
577,4539,1183,126
577,4538,1183,256
577,4603,1183,116
577,4371,1183,151
577,4487,1183,3
577,4543,1183,300
578,4632,1728,13
578,4435,1728,4
578,4438,1728,8
578,4740,1728,2
578,4487,1728,3
578,4709,1728,7
578,4432,1728,9
579,4487,1102,3
579,4699,1102,0
579,4705,1102,5
579,4635,1102,20
579,4709,1102,7
579,4657,1102,14
579,4486,1102,1
579,4632,1102,13
579,4696,1102,42
580,4720,2156,197
580,4695,2156,392
580,4528,2156,177
580,4594,2156,40
580,4489,2156,82
581,4486,1534,1
581,4487,1534,3
581,4632,1534,13
581,4699,1534,0
581,4430,1534,31
581,4657,1534,14
581,4705,1534,5
582,4439,1375,6
582,4598,1375,69
582,4699,1375,0
582,4486,1375,1
582,4434,1375,35
582,4431,1375,18
582,4595,1375,53
582,4594,1375,40
583,4632,2250,13
583,4486,2250,1
583,4647,2250,10
583,4699,2250,0
583,4635,2250,20
584,4657,2024,14
584,4486,2024,1
584,4641,2024,19
584,4632,2024,13
584,4644,2024,25
584,4699,2024,0
585,4660,1235,46
585,4632,1235,13
585,4657,1235,14
585,4644,1235,25
585,4647,1235,10
585,4635,1235,20
585,4641,1235,19
585,4651,1235,26
587,4647,719,10
587,4486,719,1
587,4641,719,19
587,4740,719,2
587,4632,719,13
587,4699,719,0
587,4651,719,26
587,4628,719,29
587,4487,719,3
587,4635,719,20
588,4423,2804,52
588,4487,2804,3
588,4709,2804,7
589,4735,2374,90
589,4359,2374,207
589,4486,2374,1
589,4699,2374,0
590,4507,3275,23
591,4647,2277,10
591,4628,2277,29
591,4635,2277,20
591,4641,2277,19
591,4639,2277,55
592,4709,1773,7
592,4657,1773,14
592,4635,1773,20
592,4699,1773,0
592,4740,1773,2
592,4487,1773,3
592,4705,1773,5
593,4699,2101,0
593,4508,2101,17
593,4487,2101,3
593,4486,2101,1
593,4570,2101,11
594,4657,1720,14
594,4632,1720,13
594,4699,1720,0
594,4740,1720,2
594,4628,1720,29
594,4644,1720,25
594,4647,1720,10
595,4647,1101,10
595,4487,1101,3
595,4635,1101,20
595,4740,1101,2
595,4632,1101,13
595,4508,1101,17
595,4641,1101,19
595,4486,1101,1
595,4507,1101,23
596,4647,1905,10
596,4699,1905,0
596,4487,1905,3
596,4740,1905,2
596,4537,1905,37
596,4632,1905,13
598,4707,1155,322
598,4495,1155,362
598,4589,1155,285
598,4699,1155,0
598,4348,1155,200
598,4709,1155,7
598,4603,1155,116
598,4486,1155,1
598,4464,1155,49
599,4699,3044,0
599,4356,3044,56
600,4440,1326,12
600,4705,1326,5
600,4486,1326,1
600,4432,1326,9
600,4356,1326,56
600,4439,1326,6
600,4437,1326,34
600,4487,1326,3
601,4705,2457,5
601,4486,2457,1
601,4356,2457,56
601,4432,2457,9
602,4487,1763,3
602,4508,1763,17
602,4440,1763,12
602,4435,1763,4
602,4486,1763,1
602,4586,1763,33
602,4740,1763,2
604,4486,3377,1
605,4436,2828,15
605,4432,2828,9
605,4435,2828,4
606,4512,3093,70
606,4510,3093,22
607,4740,1440,2
607,4628,1440,29
607,4647,1440,10
607,4651,1440,26
607,4537,1440,37
607,4486,1440,1
607,4660,1440,46
607,4632,1440,13
608,4570,2909,11
608,4697,2909,16
609,4699,2528,0
609,4450,2528,173
609,4697,2528,16
609,4705,2528,5
610,4699,880,0
610,4436,880,15
610,4438,880,8
610,4435,880,4
610,4440,880,12
610,4709,880,7
610,4439,880,6
610,4699,880,0
610,4486,880,1
610,4705,880,5
611,4699,2642,0
611,4486,2642,1
611,4435,2642,4
612,4699,2978,0
612,4486,2978,1
613,4705,1893,5
613,4435,1893,4
613,4439,1893,6
613,4432,1893,9
613,4699,1893,0
613,4487,1893,3
614,4508,764,17
614,4507,764,23
614,4486,764,1
614,4510,764,22
614,4699,764,0
614,4514,764,30
614,4513,764,28
614,4509,764,24
614,4487,764,3
614,4511,764,50
615,4487,3037,3
615,4635,3037,20
616,4486,2094,1
616,4635,2094,20
616,4657,2094,14
616,4647,2094,10
616,4651,2094,26
617,4740,1228,2
617,4699,1228,0
617,4632,1228,13
617,4635,1228,20
617,4486,1228,1
617,4508,1228,17
617,4641,1228,19
617,4647,1228,10
618,4581,2022,38
618,4709,2022,7
618,4570,2022,11
618,4486,2022,1
618,4705,2022,5
618,4697,2022,16
619,4477,1588,62
619,4600,1588,245
619,4726,1588,316
619,4337,1588,102
619,4667,1588,297
619,4604,1588,390
619,4649,1588,192
620,4431,1377,18
620,4435,1377,4
620,4705,1377,5
620,4709,1377,7
620,4430,1377,31
620,4699,1377,0
620,4432,1377,9
620,4740,1377,2
622,4657,1779,14
622,4698,1779,170
622,4540,1779,332
622,4594,1779,40
622,4705,1779,5
622,4486,1779,1
622,4647,1779,10
623,4716,980,127
623,4436,980,15
623,4347,980,312
623,4709,980,7
623,4705,980,5
623,4698,980,170
623,4486,980,1
623,4672,980,86
623,4699,980,0
624,4486,1218,1
624,4698,1218,170
624,4594,1218,40
624,4699,1218,0
624,4740,1218,2
624,4595,1218,53
624,4672,1218,86
624,4593,1218,51
625,4644,1857,25
625,4699,1857,0
625,4657,1857,14
625,4636,1857,54
625,4486,1857,1
625,4628,1857,29
626,4740,2162,2
626,4439,2162,6
626,4657,2162,14
626,4709,2162,7
626,4486,2162,1
627,4486,773,1
627,4699,773,0
627,4705,773,5
627,4709,773,7
627,4487,773,3
627,4740,773,2
627,4486,773,1
627,4435,773,4
627,4439,773,6
627,4438,773,8
628,4657,3363,14
629,4435,3350,4
630,4705,1333,5
630,4709,1333,7
630,4740,1333,2
630,4436,1333,15
630,4699,1333,0
630,4435,1333,4
630,4698,1333,170
630,4486,1333,1
631,4697,1007,16
631,4705,1007,5
631,4486,1007,1
631,4701,1007,66
631,4540,1007,332
631,4699,1007,0
631,4439,1007,6
631,4709,1007,7
631,4487,1007,3
632,4432,2968,9
632,4709,2968,7
633,4512,1238,70
633,4508,1238,17
633,4699,1238,0
633,4444,1238,288
633,4445,1238,92
633,4571,1238,341
633,4740,1238,2
633,4486,1238,1
634,4486,2004,1
634,4705,2004,5
634,4699,2004,0
634,4697,2004,16
634,4740,2004,2
634,4655,2004,319
635,4486,2288,1
635,4560,2288,32
635,4709,2288,7
635,4487,2288,3
635,4699,2288,0
637,4699,2827,0
637,4636,2827,54
637,4628,2827,29
638,4438,2633,8
638,4486,2633,1
638,4705,2633,5
639,4740,2280,2
639,4515,2280,47
639,4699,2280,0
639,4581,2280,38
639,4486,2280,1
640,4435,2039,4
640,4434,2039,35
640,4740,2039,2
640,4601,2039,65
640,4439,2039,6
640,4438,2039,8
641,4433,1242,21
641,4537,1242,37
641,4435,1242,4
641,4740,1242,2
641,4439,1242,6
641,4436,1242,15
641,4440,1242,12
641,4437,1242,34
642,4601,2045,65
642,4435,2045,4
642,4432,2045,9
642,4439,2045,6
642,4740,2045,2
642,4440,2045,12
643,4699,774,0
643,4439,774,6
643,4486,774,1
643,4435,774,4
643,4709,774,7
643,4431,774,18
643,4705,774,5
643,4432,774,9
643,4740,774,2
643,4430,774,31
646,4641,3345,19
647,4437,1207,34
647,4748,1207,198
647,4436,1207,15
647,4433,1207,21
647,4440,1207,12
647,4438,1207,8
647,4434,1207,35
647,4435,1207,4
648,4486,2041,1
648,4481,2041,321
648,4589,2041,285
648,4603,2041,116
648,4652,2041,113
648,4699,2041,0
649,4438,700,8
649,4537,700,37
649,4740,700,2
649,4486,700,1
649,4439,700,6
649,4487,700,3
649,4699,700,0
649,4435,700,4
649,4431,700,18
649,4432,700,9
652,4435,2569,4
652,4432,2569,9
652,4430,2569,31
652,4699,2569,0
653,4431,3255,18
654,4699,882,0
654,4432,882,9
654,4487,882,3
654,4438,882,8
654,4486,882,1
654,4435,882,4
654,4439,882,6
654,4440,882,12
654,4430,882,31
654,4740,882,2
655,4435,1910,4
655,4430,1910,31
655,4433,1910,21
655,4740,1910,2
655,4439,1910,6
655,4699,1910,0
656,4438,2114,8
656,4435,2114,4
656,4486,2114,1
656,4440,2114,12
656,4436,2114,15
657,4632,1237,13
657,4657,1237,14
657,4699,1237,0
657,4761,1237,123
657,4651,1237,26
657,4647,1237,10
657,4486,1237,1
657,4641,1237,19
658,4396,2171,292
658,4581,2171,38
658,4554,2171,110
658,4567,2171,378
658,4705,2171,5
659,4740,2662,2
659,4590,2662,306
659,4436,2662,15
660,4439,1342,6
660,4435,1342,4
660,4436,1342,15
660,4699,1342,0
660,4437,1342,34
660,4456,1342,231
660,4440,1342,12
660,4438,1342,8
661,4486,1527,1
661,4438,1527,8
661,4734,1527,223
661,4387,1527,107
661,4435,1527,4
661,4740,1527,2
661,4436,1527,15
663,4635,2669,20
663,4699,2669,0
663,4486,2669,1
664,4589,3191,285
665,4560,2067,32
665,4632,2067,13
665,4570,2067,11
665,4699,2067,0
665,4740,2067,2
665,4705,2067,5
666,4640,1485,175
666,4749,1485,191
666,4433,1485,21
666,4436,1485,15
666,4594,1485,40
666,4430,1485,31
666,4619,1485,174
666,4662,1485,220
667,4520,2420,27
667,4507,2420,23
667,4486,2420,1
667,4510,2420,22
668,4508,1443,17
668,4516,1443,60
668,4510,1443,22
668,4513,1443,28
668,4509,1443,24
668,4486,1443,1
668,4699,1443,0
668,4507,1443,23
669,4516,2383,60
669,4507,2383,23
669,4514,2383,30
669,4512,2383,70
670,4435,1959,4
670,4434,1959,35
670,4432,1959,9
670,4439,1959,6
670,4699,1959,0
670,4438,1959,8
671,4644,2580,25
671,4431,2580,18
671,4699,2580,0
671,4632,2580,13
672,4487,2905,3
672,4486,2905,1
673,4699,2911,0
673,4639,2911,55
674,4740,2644,2
674,4657,2644,14
674,4699,2644,0
675,4560,2202,32
675,4518,2202,75
675,4511,2202,50
675,4511,2202,50
675,4518,2202,75
676,4507,3362,23
677,4486,2427,1
677,4560,2427,32
677,4518,2427,75
677,4511,2427,50
678,4430,3344,31
679,4517,999,43
679,4510,999,22
679,4699,999,0
679,4513,999,28
679,4486,999,1
679,4508,999,17
679,4430,999,31
679,4507,999,23
679,4487,999,3
680,4431,1357,18
680,4583,1357,176
680,4510,1357,22
680,4444,1357,288
680,4433,1357,21
680,4509,1357,24
680,4508,1357,17
680,4507,1357,23
681,4436,3119,15
681,4439,3119,6
682,4709,2973,7
682,4487,2973,3
683,4598,1582,69
683,4595,1582,53
683,4765,1582,44
683,4597,1582,67
683,4594,1582,40
683,4593,1582,51
683,4599,1582,64
684,4705,1080,5
684,4699,1080,0
684,4647,1080,10
684,4632,1080,13
684,4486,1080,1
